Dataset,N_Samples,N_Features,Missing_Values,Target_Classes,Execution_Status,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Training_Time_sec
dataset_940_water-treatment.csv,527,36,542,2,Success,0.7021922731356693,0.5465321620670888,0.5512164543562106,0.5310237206316947,0.9886648654937744
dataset_947_arsenic-male-bladder.csv,559,4,0,2,Success,0.9535392535392535,0.8136620120401247,0.6303846153846153,0.6572697250301938,0.3400454521179199
dataset_949_arsenic-female-bladder.csv,559,4,0,2,Success,0.7066119691119691,0.562896441291955,0.6321172171402586,0.5523271814301813,0.1944441795349121
dataset_950_arsenic-female-lung.csv,559,4,0,2,Success,0.9802927927927929,0.7900211869551492,0.6583333333333333,0.6973312285454757,0.4964282512664795
dataset_951_arsenic-male-lung.csv,559,4,0,2,Success,0.7946750321750322,0.7972477064220184,0.75,0.7012394967960746,0.43332409858703613
dataset_954_spectrometer.csv,531,101,0,2,Success,0.7351260800564275,0.6070832227724228,0.6459534547814466,0.5988015228933719,1.1775808334350586
dataset_958_segment.csv,2310,19,0,2,Success,0.699134199134199,0.5509509212953558,0.5818033199555318,0.5377499566991605,1.0082659721374512
dataset_962_mfeat-morphological.csv,2000,6,0,2,Success,0.9390000000000001,0.923131194871516,0.9486516213133452,0.9105847573949106,2.0547518730163574
dataset_966_analcatdata_halloffame.csv,1340,16,20,2,Success,0.917910447761194,0.7605992693820351,0.7539246920662565,0.7561695118750198,2.573010206222534
dataset_968_analcatdata_birthday.csv,365,3,30,2,Success,0.8602739726027396,0.7109564961714898,0.665794308390596,0.6705427514244269,0.9213945865631104
dataset_971_mfeat-fourier.csv,2000,76,0,2,Success,0.9470000000000001,0.8243971747039452,0.9631660475931181,0.8753986146326845,3.3423924446105957
dataset_976_JapaneseVowels.csv,9961,14,0,2,Success,0.9135600606137546,0.838456247916082,0.8639950655383309,0.8490363616141071,2.7273635864257812
dataset_978_mfeat-factors.csv,2000,216,0,2,Success,0.8800000000000001,0.7518406606860784,0.9225014541104354,0.7889808071194603,3.018179178237915
dataset_980_optdigits.csv,5620,64,0,2,Success,0.9149466192170819,0.7693968324568992,0.8661082527561648,0.8055619674370966,3.856581449508667
dataset_984_analcatdata_draft.csv,366,4,1,2,Success,0.7111440207330618,0.5166823582256491,0.5050402209730567,0.4733988338152561,0.24034452438354492
dataset_987_collins.csv,500,22,0,2,Success,0.7639999999999999,0.6541262158224722,0.6680102791863074,0.6405180865443812,0.5284671783447266
dataset_995_mfeat-zernike.csv,2000,47,0,2,Success,0.9755,0.9120399643271814,0.9653908720971931,0.9352665692828216,3.1312849521636963
